1	1	435000	3	2.40260586290608
1	435001	1680000	90	1.96006296476327
1	1680001	1740000	6	2.9969603561924
1	1740001	2650000	91	1.95517805840044
1	2650001	2780000	5	2.3315671816287
1	2780001	17440000	1431	1.95761898790047
1	17440001	17580000	14	1.81403211868565
1	17580001	25270000	769	1.9683680440676
1	25270001	25320000	5	2.52240511382486
1	25320001	38880000	1356	1.96727685163031
1	38880001	39070000	19	1.82323433665961
1	39070001	41470000	240	1.97383309177168
1	41470001	41710000	24	2.12682303938246
1	41710001	47250000	554	1.9757494410192
1	47250001	47400000	15	1.83706159562484
1	47400001	66330000	1892	1.99446250270414
1	66330001	66510000	18	2.38022837175404
1	66510001	70250000	372	1.97945051312958
1	70250001	70380000	13	1.81932085652897
1	70380001	93520000	2308	1.97684533296051
1	93520001	93580000	6	1.70385196973878
1	93580001	120695000	2632	1.98949186515574
1	120695001	120890000	4	2.41630069315786
1	120890001	121020000	9	2.14533061899621
1	121020001	123415000	32	2.00736087258086
1	123415001	124980000	4	4.09623930217459
1	124980001	125160000	18	3.50569382092807
1	125160001	143270000	9	2.5868564533703
1	143270001	151550000	498	3.57142543316371
1	151550001	153830000	227	2.70026313173655
1	153830001	153920000	9	2.49458529690332
1	153920001	153990000	7	2.82960367915901
1	153990001	154430000	44	2.53713449579788
1	154430001	155360000	93	2.78041455052715
1	155360001	155590000	23	2.47941539987797
1	155590001	156370000	78	2.64707670358349
1	156370001	156500000	13	2.93304661485016
1	156500001	169250000	1269	2.6558984769536
1	169250001	169280000	3	2.00624806392209
1	169280001	178490000	917	2.62587820160053
1	178490001	178550000	6	2.82783903100756
1	178550001	180150000	160	2.57183840963862
1	180150001	180280000	13	2.88006226081445
1	180280001	180910000	63	2.6236949656224
1	180910001	180960000	5	3.01446086537009
1	180960001	192950000	1197	2.60015927591893
1	192950001	194720000	177	2.88845896675641
1	194720001	195380000	66	2.54100638398421
1	195380001	196360000	97	2.85878079194986
1	196360001	199890000	353	2.59979884228864
1	199890001	200020000	13	2.36444240517807
1	200020001	200970000	95	2.54594278870207
1	200970001	201410000	44	2.8834579830576
1	201410001	202130000	72	2.692973438067
1	202130001	202320000	19	2.85917713059049
1	202320001	202400000	8	2.53309292073952
1	202400001	203680000	128	2.7182911722803
1	203680001	204070000	39	2.50967404508108
1	204070001	204940000	87	2.74289614865501
1	204940001	205080000	14	2.93630127206821
1	205080001	222460000	1714	2.63335130778889
1	222460001	222490000	3	3.04153583085722
1	222490001	223470000	97	2.6558984769536
1	223470001	223540000	7	3.17179603431399
1	223540001	225450000	183	2.62879200917497
1	225450001	225480000	3	3.08870053236714
1	225480001	225810000	33	2.6236949656224
1	225810001	225950000	14	2.8822590359262
1	225950001	226060000	11	2.51315560473371
1	226060001	226130000	7	2.76810755485836
1	226130001	226330000	20	2.5004712200596
1	226330001	226950000	62	2.75470914426092
1	226950001	226990000	4	3.0546349959214
1	226990001	227880000	89	2.65093261813779
1	227880001	228370000	49	2.85185375243843
1	228370001	234770000	631	2.65424215795305
1	234770001	234800000	3	2.3317287991517
1	234800001	235080000	28	2.72394958099244
1	235080001	235610000	53	2.51507252082248
1	235610001	235660000	5	2.78176394341998
1	235660001	243470000	777	2.54788471330219
1	243470001	243500000	3	2.94078232351647
1	243500001	248956422	545	2.60106057862932
2	1	9560000	954	2.30969123237759
2	9560001	9590000	3	1.69678056337387
2	9590001	10600000	101	2.35936724934832
2	10600001	10750000	15	2.17030830424163
2	10750001	19780000	902	2.31017156910717
2	19780001	19960000	18	1.7094118161202
2	19960001	20560000	60	2.35675207776455
2	20560001	20680000	12	2.55513585427537
2	20680001	23480000	279	2.29135342297574
2	23480001	23710000	23	2.44680647668465
2	23710001	23850000	14	2.27536816678205
2	23850001	24000000	15	2.1269704646311
2	24000001	28310000	431	2.29532747814972
2	28310001	28410000	10	2.53625534434078
2	28410001	62430000	3399	2.28121116679783
2	62430001	62480000	5	2.43918638047311
2	62480001	78510000	1600	2.30505312323263
2	78510001	79450000	94	2.86373897626294
2	79450001	109900000	2544	2.29771521888135
2	109900001	110100000	3	8.34203867035578
2	110100001	113780000	315	2.36247653496975
2	113780001	113840000	6	2.10993711325479
2	113840001	118830000	499	2.28042069623959
2	118830001	118860000	3	2.71189251716758
2	118860001	126430000	755	2.29326011003243
2	126430001	126470000	4	2.51245890663234
2	126470001	172080000	4529	2.29405503116358
2	172080001	172110000	3	2.66622771091716
