1	1	2650000	190	1.93120323781505
1	2650001	2780000	5	1.38031735339663
1	2780001	12790000	1001	1.92398826541189
1	12790001	13020000	14	2.2626289256918
1	13020001	34730000	2144	1.93884839670042
1	34730001	36740000	201	1.63727879033866
1	36740001	44490000	775	2.20763245462209
1	44490001	72300000	2777	1.93696783908066
1	72300001	72340000	4	1.73820712001793
1	72340001	108160000	3559	1.94571445270651
1	108160001	108730000	40	1.71237656909291
1	108730001	120550000	1150	1.95328166206436
1	120550001	120950000	11	2.11315706103298
1	120950001	125160000	59	1.93643087200494
1	125160001	143540000	12	2.52292968776188
1	143540001	144190000	33	3.10049808840689
1	144190001	153530000	659	2.46109440649085
1	153530001	153690000	16	2.70157362548218
1	153690001	161000000	731	2.4833713319156
1	161000001	161240000	24	2.64983035548069
1	161240001	178480000	1713	2.43884826087782
1	178480001	178550000	7	2.68607576718491
1	178550001	180150000	160	2.43142147641321
1	180150001	180270000	12	2.68924277067422
1	180270001	181100000	83	2.4580257000795
1	181100001	181140000	4	2.74784380550984
1	181140001	207800000	2641	2.46553374722806
1	207800001	207890000	9	2.73132312494799
1	207890001	223700000	1573	2.44324747384902
1	223700001	223770000	7	2.68142518316067
1	223770001	225810000	201	2.46365458817068
1	225810001	225890000	8	2.72867391806652
1	225890001	234770000	879	2.47752566062336
1	234770001	234800000	3	2.16130098891788
1	234800001	236100000	130	2.49562298152794
1	236100001	236180000	8	2.66826138316005
1	236180001	248560000	1234	2.38749878672119
1	248560001	248650000	9	1.79813333076896
1	248650001	248810000	16	2.3301131279224
1	248810001	248956422	14	2.60665563288076
2	1	110000	10	2.19405546947438
2	110001	1510000	140	1.951522369645
2	1510001	1540000	3	1.61350718253156
2	1540001	35740000	3417	1.99266611929982
2	35740001	35770000	3	2.48647168091837
2	35770001	242193529	20016	2.02104297614263
3	1	80000	7	2.38667148606344
3	80001	23610000	2351	2.17346972505212
3	23610001	42510000	1889	1.67934657841935
3	42510001	42540000	3	1.48833573227095
3	42540001	46660000	412	1.67795031797303
3	46660001	46730000	7	1.54018110199114
3	46730001	46760000	3	1.75308992348681
3	46760001	46850000	8	1.91334893482944
3	46850001	52300000	545	1.61843564524072
3	52300001	52390000	9	1.4901938354648
3	52390001	66440000	1402	1.66994431937007
3	66440001	66490000	5	1.81177022577397
3	66490001	67570000	108	1.68342564456787
3	67570001	75410000	784	2.1563629097503
3	75410001	75440000	3	2.39578758207543
3	75440001	114440000	3621	2.14711579717193
3	114440001	119010000	456	1.65783451013041
3	119010001	119110000	10	1.4085394784116
3	119110001	130050000	1092	1.66117031932489
3	130050001	130080000	3	1.02718781946694
3	130080001	138400000	831	1.66901856231082
3	138400001	154660000	1626	2.1611511841411
3	154660001	154970000	31	1.65164084288431
3	154970001	194290000	3927	2.16279960792646
3	194290001	194340000	5	2.42906315474551
3	194340001	195480000	114	2.20426854885834
3	195480001	195510000	3	1.63818694225041
3	195510001	198295559	265	2.16880448240475
4	1	6900000	686	2.21775500494151
4	6900001	7110000	21	2.37660147094362
4	7110001	9190000	203	2.2251460004565
4	9190001	9380000	3	1.84165139441008
4	9380001	49090000	3962	2.16910516338832
4	49090001	49220000	13	2.0038853934008
4	49220001	49405000	6	1.86982078491048
4	49405001	49630000	13	1.62969275538477
4	49630001	50765000	4	1.86064135786394
4	50765001	79270000	2738	2.17362038371468
4	79270001	131720000	5237	1.68962138540238
4	131720001	131770000	3	1.38635814074985
4	131770001	182820000	5101	1.68634532789813
4	182820001	182850000	3	1.47815750092864
4	182850001	190080000	718	1.66774648426612
